remove_feature,train_rmse,train_r2,val_rmse,val_r2,oob_r2,next_remove,importance_score
All Features,0.3509513948061502,0.9902945623367636,1.0162050310304398,0.9209716051730475,0.9287860768473314,SYNOPCode,0.0
SYNOPCode,0.3512266768381108,0.9902793307093762,1.0223869900304936,0.9200071613852667,0.928862515410862,WindDirection,0.0035883996056336152
WindDirection,0.3469771321406338,0.9905131314024577,1.0032889363185638,0.9229677601720943,0.9304889810222758,AbsoluteHumidityMin,0.005712444254254253
AbsoluteHumidityMin,0.3450733394316576,0.99061695082456,1.000842234568701,0.923343016180732,0.931250250244284,RainIntensityMax,0.006129978411221329
RainIntensityMax,0.346745006259965,0.9905258204871923,1.0008808784709657,0.9233370964022134,0.9306362392318825,WindSpeedMin,0.006324556461739565
WindSpeedMin,0.3465474482992363,0.990536613238926,1.0001186306213017,0.9234538213449424,0.9307644409545622,AbsoluteHumidityMax,0.007926433013334108
AbsoluteHumidityMax,0.34429062228020374,0.9906594689985923,0.9908874325663181,0.9248603582473958,0.9314832853119633,WindSpeedMax,0.010498179726433033
WindSpeedMax,0.3451432549988455,0.990613148226164,0.9879256140886868,0.925308880177972,0.9311959787426365,WindSpeed,0.0156378692292846
WindSpeed,0.3507003088162609,0.9903084447588127,1.0108775165293395,0.9217980551170939,0.9291093575727242,RainIntensity,0.016681216484137697
RainIntensity,0.34925008373289956,0.9903884325773835,1.0052125023289085,0.9226720953054411,0.9297619767190997,TemperatureDifference,0.01678605685847404
TemperatureDifference,0.3578865897563816,0.9899071915775977,1.0431066747922886,0.9167320393243638,0.9261396606766295,AbsoluteHumidity,0.02005578409858419
AbsoluteHumidity,0.36445981555093526,0.9895330420117061,1.0537866779939384,0.9150182074906514,0.9233819599811722,Time,0.028921696443928713
Time,0.38989624587682065,0.988021035272344,1.11514920709182,0.9048329867716205,0.9126176118340698,TemperatureMin,0.03427539463079121
TemperatureMin,0.3865990709474031,0.9882227799139948,1.1100430823215408,0.905702506517254,0.9143859645837396,RainIntensityMin,0.035535780940622506
RainIntensityMin,0.38835702798287397,0.9881154288047855,1.106189076878633,0.9063561607167928,0.9134825873970966,RelativeHumidity,0.04059325073743725
RelativeHumidity,0.40812957911776,0.9868744557154984,1.145885780905744,0.8995145595861094,0.9041985978593415,VisibilityMin,0.050209190178802064
VisibilityMin,0.4044310772118093,0.9871112672303931,1.1377641087561232,0.9009339290445496,0.9060707225636994,Particulate,0.06411598186455551
Particulate,0.4044480834774288,0.9871101832690767,1.143255684665694,0.8999753089584049,0.9060890873878787,TemperatureMax,0.07838062461852179
TemperatureMax,0.40329604293718513,0.9871835100719623,1.1200685984855208,0.9039914914517573,0.9067233202440318,ParticulateMin,0.09141729619646136
ParticulateMin,0.4001485127783366,0.9873827823984926,1.0988457017677955,0.9075953328446453,0.9082967821493392,Visibility,0.09482213491688059
Visibility,0.40634187905398,0.9869891896017866,1.127815301181365,0.9026588563601554,0.9050993078792839,Temperature,0.17053506036054517
Temperature,0.6657362046360208,0.9650758752816008,1.8145798144580059,0.7480161945015609,0.7462428163072665,VisibilityMax,0.26384085063197665
VisibilityMax,0.8404344315331441,0.9443418390771084,2.345269713676377,0.5790736921402233,0.5966326346005356,ParticulateMax,0.4515125982736974
ParticulateMax,1.4374657838127378,0.8371768281219433,3.375836337380746,0.1278659416940594,0.08260005994604747,Distance,1.0
Distance,1.4374657838127378,0.8371768281219433,3.375836337380746,0.1278659416940594,0.08260005994604747,Distance,1.0
